,GO,count,defence,GO_Record,fdr,geno
2265,phosphate ion transmembrane transport,4,False,GO:0035435,1.0,lym
1815,phosphate ion transmembrane transporter activity,5,False,GO:0015114,1.0,col
2266,phosphate ion transmembrane transporter activity,5,False,GO:0015114,1.0,lym
1816,phosphate ion transport,5,False,GO:0006817,1.0,col
2267,phosphate ion transport,6,False,GO:0006817,1.0,lym
2268,phosphate-containing compound metabolic process,1,False,GO:0006796,1.0,lym
2269,phosphatidate cytidylyltransferase activity,1,False,GO:0004605,1.0,lym
1817,phosphatidate cytidylyltransferase activity,1,False,GO:0004605,1.0,col
2270,phosphatidate phosphatase activity,3,False,GO:0008195,1.0,lym
1818,phosphatidate phosphatase activity,1,False,GO:0008195,1.0,col
2271,phosphatidic acid binding,1,False,GO:0070300,1.0,lym
2272,phosphatidylcholine biosynthetic process,1,False,GO:0006656,1.0,lym
2273,phosphatidylcholine metabolic process,2,False,GO:0046470,1.0,lym
1819,phosphatidylcholine metabolic process,1,False,GO:0046470,1.0,col
1820,phosphatidylcholine-sterol O-acyltransferase activity,1,False,GO:0004607,1.0,col
2274,phosphatidylethanolamine binding,1,False,GO:0008429,1.0,lym
2275,phosphatidylethanolamine biosynthetic process,1,False,GO:0006646,1.0,lym
1821,phosphatidylethanolamine biosynthetic process,2,False,GO:0006646,1.0,col
2276,phosphatidylglycerophosphatase activity,2,False,GO:0008962,1.0,lym
1822,phosphatidylinositol acyl-chain remodeling,1,False,GO:0036149,0.9114468653855319,col
2277,phosphatidylinositol acyl-chain remodeling,1,False,GO:0036149,0.9194054893928421,lym
1823,phosphatidylinositol binding,7,False,GO:0035091,1.0,col
2278,phosphatidylinositol binding,7,False,GO:0035091,1.0,lym
1824,phosphatidylinositol biosynthetic process,1,False,GO:0006661,1.0,col
2279,phosphatidylinositol biosynthetic process,1,False,GO:0006661,1.0,lym
1825,phosphatidylinositol dephosphorylation,3,False,GO:0046856,1.0,col
2280,phosphatidylinositol dephosphorylation,5,False,GO:0046856,1.0,lym
2281,phosphatidylinositol phosphate 5-phosphatase activity,1,False,GO:0034595,1.0,lym
2282,phosphatidylinositol phosphate binding,2,False,GO:1901981,1.0,lym
1826,phosphatidylinositol phosphate binding,1,False,GO:1901981,1.0,col
1827,phosphatidylinositol phospholipase C activity,2,False,GO:0004435,1.0,col
2283,phosphatidylinositol phospholipase C activity,3,False,GO:0004435,1.0,lym
2284,phosphatidylinositol phosphorylation,3,False,GO:0046854,1.0,lym
1828,phosphatidylinositol phosphorylation,4,False,GO:0046854,1.0,col
2285,phosphatidylinositol transfer activity,2,False,GO:0008526,1.0,lym
1829,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",1,False,GO:0034485,1.0,col
2286,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",3,False,GO:0034485,1.0,lym
2287,"phosphatidylinositol-3,5-bisphosphate binding",1,False,GO:0080025,1.0,lym
2288,phosphatidylinositol-3-phosphate binding,1,False,GO:0032266,1.0,lym
2289,phosphatidylinositol-3-phosphate biosynthetic process,2,False,GO:0036092,1.0,lym
1830,phosphatidylinositol-3-phosphate biosynthetic process,2,False,GO:0036092,1.0,col
2290,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",7,False,GO:0004439,1.0,lym
1831,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",4,False,GO:0004439,1.0,col
2291,"phosphatidylinositol-4,5-bisphosphate binding",11,False,GO:0005546,0.13622060442512837,lym
1832,"phosphatidylinositol-4,5-bisphosphate binding",5,False,GO:0005546,1.0,col
2292,phosphatidylinositol-mediated signaling,3,False,GO:0048015,1.0,lym
1833,phosphatidylinositol-mediated signaling,4,False,GO:0048015,1.0,col
1834,phosphatidylserine 1-acylhydrolase activity,1,False,GO:0052739,1.0,col
1835,phosphatidylserine biosynthetic process,1,False,GO:0006659,1.0,col
2293,phosphatidylserine biosynthetic process,2,False,GO:0006659,0.5254015378766363,lym
2294,phosphatidylserine decarboxylase activity,1,False,GO:0004609,1.0,lym
1836,phosphatidylserine decarboxylase activity,1,False,GO:0004609,1.0,col
2295,phosphoacetylglucosamine mutase activity,1,False,GO:0004610,1.0,lym
1837,phosphodiesterase I activity,1,False,GO:0004528,1.0,col
2296,phosphoenolpyruvate carboxykinase (ATP) activity,1,False,GO:0004612,1.0,lym
2297,phosphogluconate 2-dehydrogenase activity,2,False,GO:0008114,0.7459762145601327,lym
2298,phosphogluconate dehydrogenase (decarboxylating) activity,3,False,GO:0004616,1.0,lym
2299,phosphoglycerate dehydrogenase activity,1,False,GO:0004617,1.0,lym
2300,phosphoglycerate kinase activity,1,False,GO:0004618,1.0,lym
1838,phospholipase A1 activity,3,False,GO:0008970,1.0,col
2301,phospholipase A1 activity,4,False,GO:0008970,1.0,lym
1839,phospholipase A2 activity,1,False,GO:0004623,1.0,col
2302,phospholipase A2 activity,1,False,GO:0004623,1.0,lym
2303,phospholipase C activity,2,False,GO:0004629,1.0,lym
1840,phospholipase C activity,2,False,GO:0004629,1.0,col
2304,phospholipase D activity,3,False,GO:0004630,1.0,lym
1841,phospholipase D activity,2,False,GO:0004630,1.0,col
2305,phospholipase activity,3,False,GO:0004620,1.0,lym
1842,phospholipase activity,2,False,GO:0004620,1.0,col
2306,phospholipid binding,3,False,GO:0005543,1.0,lym
1843,phospholipid binding,3,False,GO:0005543,1.0,col
2307,phospholipid biosynthetic process,7,False,GO:0008654,1.0,lym
1844,phospholipid biosynthetic process,9,False,GO:0008654,0.5930872027321419,col
2308,phospholipid catabolic process,2,False,GO:0009395,1.0,lym
1845,phospholipid homeostasis,1,False,GO:0055091,0.9114468653855319,col
2309,phospholipid homeostasis,1,False,GO:0055091,0.9194054893928421,lym
1846,phospholipid metabolic process,4,False,GO:0006644,0.9114468653855319,col
2310,phospholipid metabolic process,3,False,GO:0006644,1.0,lym
2311,phospholipid transfer to membrane,1,False,GO:0006649,0.9194054893928421,lym
1847,phospholipid translocation,7,False,GO:0045332,0.07495589351672298,col
2312,phospholipid translocation,7,False,GO:0045332,0.33578876264257007,lym
1848,phospholipid transport,2,False,GO:0015914,1.0,col
2313,phospholipid transport,3,False,GO:0015914,1.0,lym
2314,phospholipid transporter activity,3,False,GO:0005548,1.0,lym
1849,phospholipid transporter activity,2,False,GO:0005548,1.0,col
2315,phospholipid-hydroperoxide glutathione peroxidase activity,1,False,GO:0047066,1.0,lym
2316,phosphoprotein phosphatase activity,10,False,GO:0004721,1.0,lym
1850,phosphoprotein phosphatase activity,9,False,GO:0004721,1.0,col
1851,phosphopyruvate hydratase activity,1,False,GO:0004634,1.0,col
2317,phosphopyruvate hydratase activity,1,False,GO:0004634,1.0,lym
1852,phosphopyruvate hydratase complex,1,False,GO:0000015,1.0,col
2318,phosphopyruvate hydratase complex,1,False,GO:0000015,1.0,lym
2319,phosphorelay response regulator activity,8,False,GO:0000156,1.0,lym
1853,phosphorelay response regulator activity,8,False,GO:0000156,1.0,col
1854,phosphorelay sensor kinase activity,2,False,GO:0000155,1.0,col
2320,phosphorelay sensor kinase activity,1,False,GO:0000155,1.0,lym
1855,phosphorelay signal transduction system,7,False,GO:0000160,1.0,col
2321,phosphorelay signal transduction system,7,False,GO:0000160,1.0,lym
1856,phosphoribosylamine-glycine ligase activity,1,False,GO:0004637,1.0,col
2322,phosphoribosylamine-glycine ligase activity,2,False,GO:0004637,0.7459762145601327,lym
2323,phosphoribosylaminoimidazole carboxylase activity,1,False,GO:0004638,1.0,lym
2324,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,1,False,GO:0004643,1.0,lym
2325,phosphoribosylaminoimidazolesuccinocarboxamide synthase activity,1,False,GO:0004639,1.0,lym
2326,phosphoribosylformylglycinamidine cyclo-ligase activity,1,False,GO:0004641,1.0,lym
1857,phosphoric diester hydrolase activity,4,False,GO:0008081,1.0,col
2327,phosphoric diester hydrolase activity,2,False,GO:0008081,1.0,lym
1858,phosphoric ester hydrolase activity,4,False,GO:0042578,1.0,col
2328,phosphoric ester hydrolase activity,3,False,GO:0042578,1.0,lym
2329,phosphorus metabolic process,1,False,GO:0006793,0.9194054893928421,lym
1859,phosphorus metabolic process,1,False,GO:0006793,0.9114468653855319,col
1860,phosphorylation,90,False,GO:0016310,5.178865839908259e-05,col
2330,phosphorylation,118,False,GO:0016310,2.6687387952247632e-05,lym
1861,"phosphotransferase activity, alcohol group as acceptor",1,False,GO:0016773,1.0,col
2331,"phosphotransferase activity, alcohol group as acceptor",1,False,GO:0016773,1.0,lym
1862,photoinhibition,1,False,GO:0010205,1.0,col
1863,photomorphogenesis,8,False,GO:0009640,1.0,col
2332,photomorphogenesis,11,False,GO:0009640,1.0,lym
2333,photoperiodism,1,False,GO:0009648,1.0,lym
1864,"photoperiodism, flowering",7,False,GO:0048573,1.0,col
2334,"photoperiodism, flowering",11,False,GO:0048573,1.0,lym
1865,photoprotection,2,False,GO:0010117,1.0,col
2335,photoprotection,3,False,GO:0010117,1.0,lym
2336,photoreactive repair,1,False,GO:0000719,1.0,lym
2337,photoreceptor activity,1,False,GO:0009881,1.0,lym
2338,photorespiration,5,False,GO:0009853,0.9544298999978454,lym
1866,photorespiration,1,False,GO:0009853,0.3977175726253958,col
1867,photosynthesis,7,False,GO:0015979,0.7092183814541623,col
2339,photosynthesis,14,False,GO:0015979,0.9194054893928421,lym
2340,"photosynthesis, light harvesting",1,False,GO:0009765,1.0,lym
1868,"photosynthesis, light harvesting",1,False,GO:0009765,1.0,col
2341,"photosynthesis, light harvesting in photosystem I",2,False,GO:0009768,1.0,lym
2342,"photosynthesis, light reaction",2,False,GO:0019684,1.0,lym
2343,photosynthetic acclimation,1,False,GO:0009643,1.0,lym
1869,photosynthetic acclimation,1,False,GO:0009643,1.0,col
2344,photosynthetic electron transport chain,2,False,GO:0009767,1.0,lym
2345,photosynthetic electron transport in photosystem I,2,False,GO:0009773,1.0,lym
2346,photosystem I,4,False,GO:0009522,1.0,lym
1870,photosystem I assembly,3,False,GO:0048564,1.0,col
2347,photosystem I assembly,3,False,GO:0048564,1.0,lym
2348,photosystem I reaction center,1,False,GO:0009538,1.0,lym
2349,photosystem I stabilization,1,False,GO:0042550,1.0,lym
2350,photosystem II,3,False,GO:0009523,1.0,lym
1871,photosystem II,1,False,GO:0009523,1.0,col
2351,photosystem II assembly,1,False,GO:0010207,0.9194054893928421,lym
1872,photosystem II oxygen evolving complex,1,False,GO:0009654,1.0,col
2352,photosystem II oxygen evolving complex,2,False,GO:0009654,1.0,lym
2353,photosystem II oxygen evolving complex assembly,1,False,GO:0010270,1.0,lym
2354,photosystem II repair,1,False,GO:0010206,1.0,lym
2355,phototropism,7,False,GO:0009638,0.9194054893928421,lym
1873,phototropism,7,False,GO:0009638,0.3977175726253958,col
2356,phragmoplast,7,False,GO:0009524,0.17796633263429576,lym
1874,phragmoplast,6,False,GO:0009524,1.0,col
2357,phragmoplast assembly,1,False,GO:0000914,1.0,lym
2358,phycobilisome,1,False,GO:0030089,1.0,lym
2359,phyllome development,2,False,GO:0048827,1.0,lym
1875,phyllome development,1,False,GO:0048827,1.0,col
2360,phylloquinone biosynthetic process,1,False,GO:0042372,1.0,lym
1876,phylloquinone biosynthetic process,1,False,GO:0042372,1.0,col
2361,phytanoyl-CoA dioxygenase activity,1,False,GO:0048244,1.0,lym
1877,phytochelatin biosynthetic process,1,False,GO:0046938,1.0,col
2362,phytochelatin biosynthetic process,1,False,GO:0046938,1.0,lym
2363,phytochrome binding,1,False,GO:0010313,1.0,lym
2364,phytol metabolic process,1,False,GO:0033306,1.0,lym
1878,piecemeal microautophagy of the nucleus,1,False,GO:0034727,1.0,col
2365,pipecolic acid N-hydroxylase,1,False,GO:0062047,1.0,lym
2366,plant epidermal cell differentiation,1,False,GO:0090627,1.0,lym
1879,plant epidermis morphogenesis,1,False,GO:0090626,1.0,col
2367,plant epidermis morphogenesis,1,False,GO:0090626,1.0,lym
1880,plant organ development,1,False,GO:0099402,1.0,col
2368,plant organ development,2,False,GO:0099402,1.0,lym
1881,plant organ formation,1,False,GO:1905393,1.0,col
2369,plant organ formation,1,False,GO:1905393,1.0,lym
1882,plant organ morphogenesis,4,False,GO:1905392,1.0,col
2370,plant organ morphogenesis,6,False,GO:1905392,0.9194054893928421,lym
2371,plant organ senescence,4,False,GO:0090693,0.1745673307724695,lym
1883,plant organ senescence,3,False,GO:0090693,0.3977175726253958,col
1884,plant ovule development,3,False,GO:0048481,1.0,col
2372,plant ovule development,7,False,GO:0048481,1.0,lym
1885,plant ovule morphogenesis,1,False,GO:0048482,1.0,col
2373,plant ovule morphogenesis,1,False,GO:0048482,1.0,lym
2374,plant seed peroxidase activity,1,False,GO:1990137,1.0,lym
1886,plant-type cell wall,58,False,GO:0009505,0.9895831910730628,col
2375,plant-type cell wall,92,False,GO:0009505,0.009138732393026098,lym
1887,plant-type cell wall assembly,1,False,GO:0071668,1.0,col
2376,plant-type cell wall assembly,1,False,GO:0071668,1.0,lym
2377,plant-type cell wall biogenesis,14,False,GO:0009832,0.5254015378766363,lym
1888,plant-type cell wall biogenesis,6,False,GO:0009832,1.0,col
2378,plant-type cell wall cellulose biosynthetic process,2,False,GO:0052324,1.0,lym
1889,plant-type cell wall cellulose biosynthetic process,1,False,GO:0052324,1.0,col
2379,plant-type cell wall cellulose metabolic process,2,False,GO:0052541,0.8948781031130397,lym
1890,plant-type cell wall cellulose metabolic process,2,False,GO:0052541,0.7092183814541623,col
2380,plant-type cell wall loosening,10,False,GO:0009828,1.0,lym
1891,plant-type cell wall loosening,5,False,GO:0009828,1.0,col
2381,plant-type cell wall modification,2,False,GO:0009827,1.0,lym
1892,plant-type cell wall modification,1,False,GO:0009827,1.0,col
2382,plant-type cell wall modification involved in multidimensional cell growth,7,False,GO:0009831,1.0,lym
1893,plant-type cell wall modification involved in multidimensional cell growth,3,False,GO:0009831,1.0,col
2383,plant-type cell wall organization,22,False,GO:0009664,0.06114282503507416,lym
1894,plant-type cell wall organization,11,False,GO:0009664,1.0,col
1895,plant-type cell wall organization or biogenesis,2,False,GO:0071669,1.0,col
2384,plant-type cell wall organization or biogenesis,2,False,GO:0071669,1.0,lym
2385,plant-type hypersensitive response,43,False,GO:0009626,1.634476832974249e-12,lym
1896,plant-type hypersensitive response,37,False,GO:0009626,1.8499373327282824e-12,col
1897,plant-type primary cell wall biogenesis,4,False,GO:0009833,1.0,col
2386,plant-type primary cell wall biogenesis,6,False,GO:0009833,1.0,lym
2387,plant-type secondary cell wall biogenesis,4,False,GO:0009834,0.4178055606431687,lym
1898,plant-type secondary cell wall biogenesis,3,False,GO:0009834,0.9114468653855319,col
1899,plant-type sporogenesis,1,False,GO:0048236,1.0,col
2388,plant-type sporogenesis,1,False,GO:0048236,1.0,lym
2389,plant-type vacuole,12,False,GO:0000325,0.9902725301825086,lym
1900,plant-type vacuole,7,False,GO:0000325,1.0,col
2390,plant-type vacuole membrane,25,False,GO:0009705,1.0,lym
1901,plant-type vacuole membrane,12,False,GO:0009705,1.0,col
2391,plasma membrane,1006,False,GO:0005886,6.752672563698144e-75,lym
1902,plasma membrane,734,False,GO:0005886,1.190410989480403e-55,col
60,plasmodesma,165,True,GO:0009506,0.007802257152260967,col
65,plasmodesma,319,True,GO:0009506,2.810019817410315e-27,lym
66,plasmodesmata-mediated intercellular transport,3,True,GO:0010497,1.0,lym
61,plasmodesmata-mediated intercellular transport,1,True,GO:0010497,1.0,col
1903,plastid,29,False,GO:0009536,1.0,col
2392,plastid,59,False,GO:0009536,1.0,lym
1904,plastid chromosome,2,False,GO:0009508,1.0,col
2393,plastid chromosome,7,False,GO:0009508,0.4474705469497068,lym
2394,plastid fission,1,False,GO:0043572,1.0,lym
1905,plastid membrane,1,False,GO:0042170,1.0,col
2395,plastid membrane,1,False,GO:0042170,1.0,lym
1906,plastid nucleoid,2,False,GO:0042646,1.0,col
2396,plastid nucleoid,5,False,GO:0042646,0.15450572197771337,lym
2397,plastid organization,2,False,GO:0009657,1.0,lym
1907,plastid organization,2,False,GO:0009657,1.0,col
2398,plastid outer membrane,1,False,GO:0009527,1.0,lym
1908,plastid outer membrane,1,False,GO:0009527,1.0,col
2399,plastid rRNA transcription,1,False,GO:0042794,0.9194054893928421,lym
2400,plastid stroma,3,False,GO:0009532,1.0,lym
2401,plastid thylakoid membrane,1,False,GO:0055035,1.0,lym
1909,plastid thylakoid membrane,1,False,GO:0055035,1.0,col
1910,plastid transcription,2,False,GO:0042793,1.0,col
2402,plastid transcription,5,False,GO:0042793,0.4489469196897321,lym
1911,plastid translation,1,False,GO:0032544,1.0,col
2403,plastid translation,1,False,GO:0032544,1.0,lym
2404,plastid-encoded plastid RNA polymerase complex,2,False,GO:0000427,1.0,lym
2405,plastoglobule,7,False,GO:0010287,0.9851685674511965,lym
1912,plastoglobule,2,False,GO:0010287,0.2733960656198686,col
2406,plastoglobule organization,1,False,GO:0080177,1.0,lym
2407,plastoquinone biosynthetic process,1,False,GO:0010236,1.0,lym
2408,polar nucleus fusion,7,False,GO:0010197,1.0,lym
1913,polar nucleus fusion,4,False,GO:0010197,1.0,col
2409,polarity specification of adaxial/abaxial axis,8,False,GO:0009944,0.7253244269833469,lym
1914,polarity specification of adaxial/abaxial axis,2,False,GO:0009944,1.0,col
1915,pollen development,23,False,GO:0009555,1.0,col
2410,pollen development,29,False,GO:0009555,0.7026231760964922,lym
2411,pollen exine formation,2,False,GO:0010584,0.9194054893928421,lym
1916,pollen exine formation,3,False,GO:0010584,1.0,col
2412,pollen germination,13,False,GO:0009846,1.0,lym
1917,pollen germination,11,False,GO:0009846,1.0,col
1918,pollen maturation,5,False,GO:0010152,0.9114468653855319,col
2413,pollen maturation,5,False,GO:0010152,1.0,lym
2414,pollen sperm cell differentiation,4,False,GO:0048235,1.0,lym
1919,pollen sperm cell differentiation,3,False,GO:0048235,1.0,col
